participant,group,eng_variety,spn_variety,have_ln,aoa,check_pass,check_fails,item,speaker_variety,condition,sentence_type,sentence,correct_response,response,is_correct,rt_raw,trial_n,sentence_dur,rt_adj
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,peruvian,mismatch,declarative-narrow-focus,Mi madre come la fruta,0,0,1,2.31132,23,1.63,0.6813199999999999
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,argentine,match,declarative-narrow-focus,Maria bebe el vino,0,0,1,1.625885,24,1.22,0.40588500000000005
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,mexican,mismatch,declarative-narrow-focus,La nina lava el plato,0,0,1,1.568215,25,1.13,0.438215
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,puertorican,match,interrogative-total-yn,Marta abre el regalo,1,1,1,1.50895,26,1.15,0.3589500000000001
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,puertorican,mismatch,interrogative-total-yn,El bebe comia muy bien,1,1,1,1.42439,27,1.22,0.20439000000000007
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,cuban,match,declarative-broad-focus,Manuela vende el carro,0,0,1,1.806615,28,1.39,0.4166150000000002
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,puertorican,mismatch,interrogative-total-yn,Mi tia odia la lluvia,1,1,1,1.601285,29,1.35,0.251285
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-nino-oye-el-rio.wav,cuban,mismatch,declarative-broad-focus,El nino oye el rio,0,0,1,1.74738,30,1.39,0.35738000000000003
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-bebia-el-vino.wav,castilian,match,interrogative-partial-wh,Cuando bebia el vino,1,1,1,1.48384,31,1.33,0.15383999999999998
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,peruvian,mismatch,interrogative-partial-wh,Por que vivia en Paris,1,1,1,2.0683,32,1.55,0.5182999999999998
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,mexican,match,interrogative-partial-wh,Cuando vendia el carro,1,1,1,1.906835,33,1.02,0.886835
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,peruvian,match,declarative-broad-focus,Daniel iba a Bolivia,0,0,1,1.9125,34,1.44,0.47250000000000014
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,mexican,mismatch,interrogative-partial-wh,Cuando comia la fruta,1,1,1,1.88211,35,1.07,0.8121099999999999
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-maestra-vive-en-Paris.wav,argentine,mismatch,declarative-narrow-focus,La maestra vive en Paris,0,0,1,1.49544,36,1.32,0.17544000000000004
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,mexican,match,declarative-broad-focus,Marta abre el regalo,0,0,1,1.45873,37,1.12,0.33873
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,puertorican,mismatch,interrogative-total-yn,Mi novio viene del lago,1,1,1,1.57125,38,1.26,0.31125
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,argentine,match,interrogative-total-yn,Daniel iba a Bolivia,1,1,1,1.60381,39,1.41,0.19381000000000004
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,chilean,mismatch,interrogative-total-yn,La maestra vive en Paris,1,1,1,1.816585,40,1.3,0.5165849999999998
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,cuban,mismatch,declarative-broad-focus,La nina lava el plato,0,0,1,1.69125,41,1.22,0.47124999999999995
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,cuban,match,declarative-narrow-focus,Ana lleva el abrigo,0,0,1,1.326595,42,1.08,0.2465949999999999
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,peruvian,mismatch,declarative-broad-focus,El hombre mira la luna,0,0,1,1.86855,43,1.35,0.5185499999999998
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,mexican,match,declarative-broad-focus,Maria bebe el vino,0,0,1,1.552065,44,1.09,0.46206499999999995
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,andalusian,match,interrogative-total-yn,Mariano habla del tiempo,1,1,1,1.90917,45,1.6,0.30916999999999994
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,cuban,match,declarative-broad-focus,David leia el libro,0,0,1,1.58725,46,1.41,0.17725000000000013
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-oia-el-rio.wav,andalusian,mismatch,interrogative-partial-wh,Por que oia el rio,1,1,1,1.662335,47,1.27,0.3923349999999999
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-ama-la-navidad.wav,mexican,match,interrogative-partial-wh,Por que ama la navidad,1,1,1,1.87144,48,1.19,0.68144
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,peruvian,mismatch,declarative-narrow-focus,El nino oye el rio,0,0,1,2.029375,49,1.57,0.45937499999999987
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,peruvian,mismatch,interrogative-total-yn,La nina lava el plato,1,1,1,1.609495,50,1.43,0.17949499999999996
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Emilio-ama-la-marcha.wav,mexican,match,declarative-narrow-focus,Emilio ama la marcha,0,0,1,1.480265,51,1.14,0.34026500000000004
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-hombre-mira-la-luna.wav,andalusian,mismatch,declarative-narrow-focus,El hombre mira la luna,0,0,1,1.657305,52,1.33,0.32730499999999996
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-madre-come-la-fruta.wav,argentine,mismatch,declarative-broad-focus,Mi madre come la fruta,0,0,1,1.694985,53,1.52,0.17498499999999995
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,castilian,match,interrogative-partial-wh,Cuando lleva el abrigo,1,1,1,1.51166,54,1.28,0.23165999999999998
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,andalusian,mismatch,interrogative-total-yn,Mi madre come la fruta,1,1,1,1.537245,55,1.36,0.17724499999999987
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,puertorican,match,interrogative-total-yn,Manuela vende el carro,1,1,1,1.479605,56,1.16,0.31960500000000014
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,andalusian,mismatch,interrogative-partial-wh,Por que desayuna muy bien,1,1,1,2.336615,57,1.4,0.9366150000000002
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,puertorican,mismatch,interrogative-total-yn,El hombre mira la luna,1,1,1,1.57451,58,1.22,0.3545100000000001
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,andalusian,mismatch,declarative-broad-focus,Mi novio viene del lago,0,0,1,1.530325,59,1.48,0.05032499999999995
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,castilian,match,declarative-narrow-focus,David leia el libro,0,0,1,1.579985,60,1.34,0.2399849999999999
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,puertorican,match,declarative-narrow-focus,Manuela vende el carro,0,0,1,1.56303,61,1.22,0.34302999999999995
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,mexican,match,declarative-broad-focus,Mariano habla del tiempo,0,0,1,1.58963,62,1.22,0.3696300000000001
5fff81cad30d320e706d5244,native,NA,Mexico,sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,cuban,match,interrogative-partial-wh,Por que iba a Bolivia,1,1,1,1.253455,63,1.2,0.05345500000000003
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,chilean,mismatch,interrogative-total-yn,Mi novio viene del lago,1,1,1,1.650825,0,1.29,0.36082499999999995
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,puertorican,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,0,1,0,1.91746,1,1.27,0.6474599999999999
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,peruvian,mismatch,interrogative-total-yn,El hombre mira la luna,1,1,1,1.767725,2,1.45,0.31772500000000004
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,castilian,mismatch,declarative-broad-focus,La maestra vive en Paris,0,0,1,1.951495,3,1.6,0.3514949999999999
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,chilean,mismatch,declarative-broad-focus,Mi novio viene del lago,0,0,1,1.81708,4,1.44,0.3770800000000001
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-madre-come-la-fruta.wav,castilian,mismatch,declarative-broad-focus,Mi madre come la fruta,0,0,1,1.98368,5,1.49,0.4936800000000001
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-iba-a-Bolivia.wav,puertorican,match,interrogative-partial-wh,Por que iba a Bolivia,1,1,1,1.384175,6,1.02,0.3641749999999999
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,cuban,mismatch,interrogative-partial-wh,Cuando lavaba el plato,1,1,1,1.617505,7,1.22,0.397505
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,mexican,match,interrogative-total-yn,Manuela vende el carro,1,1,1,1.61776,8,1.26,0.3577600000000001
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,castilian,match,interrogative-total-yn,Ana lleva el abrigo,1,1,1,1.452995,9,1.27,0.18299500000000002
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,mexican,match,declarative-broad-focus,Daniel iba a Bolivia,0,0,1,1.51756,10,1.19,0.3275600000000001
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,mexican,mismatch,declarative-broad-focus,El hombre mira la luna,0,0,1,1.38453,11,1.22,0.16453000000000007
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,cuban,mismatch,declarative-narrow-focus,El nino oye el rio,0,0,1,1.550605,12,1.24,0.310605
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,andalusian,match,declarative-broad-focus,Ana lleva el abrigo,0,0,1,1.58454,13,1.35,0.23453999999999997
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-novio-viene-del-lago.wav,chilean,mismatch,declarative-narrow-focus,Mi novio viene del lago,0,0,1,1.733765,14,1.37,0.3637649999999999
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,peruvian,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,1,1,1,1.83382,15,1.52,0.31382
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-maestra-vive-en-Paris.wav,andalusian,mismatch,declarative-narrow-focus,La maestra vive en Paris,0,0,1,1.550815,16,1.19,0.3608150000000001
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,peruvian,match,interrogative-total-yn,Maria bebe el vino,1,1,1,1.7671,17,1.36,0.4070999999999998
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-nina-lava-el-plato.wav,castilian,mismatch,interrogative-total-yn,La nina lava el plato,1,1,1,1.767125,18,1.45,0.3171250000000001
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,andalusian,match,interrogative-total-yn,Marta abre el regalo,1,1,1,1.700825,19,1.26,0.440825
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_David-leia-el-libro.wav,castilian,match,declarative-narrow-focus,David leia el libro,0,0,1,1.71819,20,1.34,0.37819
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,puertorican,match,declarative-narrow-focus,Maria bebe el vino,0,0,1,1.61795,21,1.2,0.41795000000000004
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,argentine,mismatch,interrogative-partial-wh,Por que venia del lago,1,1,1,1.46792,22,1.15,0.31792
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Daniel-iba-a-Bolivia.wav,chilean,match,declarative-narrow-focus,Daniel iba a Bolivia,0,0,1,1.617945,23,0.92,0.6979449999999999
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,puertorican,match,declarative-narrow-focus,Ana lleva el abrigo,0,0,1,1.23382,24,1,0.23381999999999992
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-ama-la-navidad.wav,mexican,match,interrogative-partial-wh,Por que ama la navidad,1,1,1,1.501205,25,1.19,0.31120499999999995
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,castilian,match,interrogative-total-yn,Emilio ama la marcha,1,1,1,1.783975,26,1.44,0.34397500000000014
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,castilian,match,declarative-broad-focus,Manuela vende el carro,0,0,1,1.917035,27,1.53,0.387035
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-leia-el-libro.wav,cuban,match,interrogative-partial-wh,Cuando leia el libro,1,1,1,1.491995,28,1.18,0.311995
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,castilian,mismatch,interrogative-total-yn,El nino oye el rio,1,1,1,1.93543,29,1.46,0.47543
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,argentine,mismatch,interrogative-total-yn,El bebe comia muy bien,1,1,1,1.53401,30,1.29,0.24401000000000006
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Emilio-ama-la-marcha.wav,castilian,match,declarative-narrow-focus,Emilio ama la marcha,0,0,1,1.651805,31,1.36,0.29180499999999987
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Mariano-habla-del-tiempo.wav,mexican,match,declarative-narrow-focus,Mariano habla del tiempo,0,0,1,1.53405,32,1.22,0.31404999999999994
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,castilian,match,interrogative-partial-wh,Cuando vendia el carro,1,1,1,1.70168,33,1.36,0.34168
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,puertorican,mismatch,declarative-broad-focus,La nina lava el plato,0,0,1,1.418915,34,1.14,0.278915
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,peruvian,mismatch,declarative-narrow-focus,El bebe comia muy bien,0,0,1,1.9341,35,1.67,0.2641
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-miraba-la-luna.wav,puertorican,mismatch,interrogative-partial-wh,Cuando miraba la luna,1,0,0,1.75189,36,1.1,0.6518899999999999
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,mexican,mismatch,interrogative-partial-wh,Por que vivia en Paris,1,1,1,1.55076,37,1.17,0.38076
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-bebia-el-vino.wav,argentine,match,interrogative-partial-wh,Cuando bebia el vino,1,1,1,1.550915,38,1.14,0.41091500000000014
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,mexican,match,interrogative-total-yn,Mariano habla del tiempo,1,1,1,1.667305,39,1.36,0.30730499999999994
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-total-yn_Daniel-iba-a-Bolivia.wav,argentine,match,interrogative-total-yn,Daniel iba a Bolivia,1,1,1,1.551715,40,1.41,0.14171500000000004
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,peruvian,match,interrogative-partial-wh,Por que abre el regalo,1,1,1,1.76827,41,1.53,0.23826999999999998
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-oia-el-rio.wav,cuban,mismatch,interrogative-partial-wh,Por que oia el rio,1,1,1,1.535335,42,1.29,0.24533499999999986
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,andalusian,mismatch,declarative-broad-focus,El bebe comia muy bien,0,0,1,1.60327,43,1.33,0.2732699999999999
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Marta-abre-el-regalo.wav,peruvian,match,declarative-narrow-focus,Marta abre el regalo,0,0,1,1.718335,44,1.37,0.34833499999999984
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,peruvian,mismatch,declarative-narrow-focus,La nina lava el plato,0,0,1,1.817835,45,1.62,0.19783499999999998
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Por-que-desayuna-muy-bien.wav,peruvian,mismatch,interrogative-partial-wh,Por que desayuna muy bien,1,0,0,1.900455,46,1.74,0.16045500000000001
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,cuban,match,declarative-broad-focus,David leia el libro,0,0,1,1.606895,47,1.41,0.19689500000000004
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,chilean,mismatch,interrogative-partial-wh,Cuando comia la fruta,1,1,1,1.55641,48,1.24,0.3164100000000001
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,chilean,match,declarative-narrow-focus,Manuela vende el carro,0,0,1,1.284725,49,1.01,0.2747249999999999
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,castilian,match,declarative-broad-focus,Maria bebe el vino,0,0,1,1.63435,50,1.36,0.27434999999999987
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,castilian,match,interrogative-partial-wh,Cuando lleva el abrigo,1,1,1,1.566035,51,1.28,0.28603500000000004
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,chilean,match,declarative-broad-focus,Emilio ama la marcha,0,0,1,1.582755,52,1.29,0.2927549999999999
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-nino-oye-el-rio.wav,andalusian,mismatch,declarative-broad-focus,El nino oye el rio,0,0,1,1.57366,53,1.33,0.24366
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,chilean,mismatch,declarative-narrow-focus,Mi madre come la fruta,0,0,1,1.543085,54,1.17,0.3730850000000001
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-narrow-focus_El-hombre-mira-la-luna.wav,andalusian,mismatch,declarative-narrow-focus,El hombre mira la luna,0,0,1,1.45973,55,1.33,0.1297299999999999
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,chilean,match,declarative-broad-focus,Mariano habla del tiempo,0,0,1,1.76968,56,1.47,0.29967999999999995
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,argentine,mismatch,interrogative-total-yn,Mi madre come la fruta,1,1,1,1.661345,57,1.5,0.16134500000000007
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,chilean,match,declarative-broad-focus,Marta abre el regalo,0,0,1,1.28286,58,1.1,0.1828599999999998
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,chilean,mismatch,interrogative-total-yn,La maestra vive en Paris,1,1,1,1.603865,59,1.3,0.30386500000000005
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_interrogative-total-yn_Mi-tia-odia-la-lluvia.wav,andalusian,mismatch,interrogative-total-yn,Mi tia odia la lluvia,1,1,1,1.567055,60,1.48,0.0870550000000001
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-partial-wh_Por-que-hablaba-del-agua.wav,mexican,match,interrogative-partial-wh,Por que hablaba del agua,1,1,1,1.468225,61,1.21,0.2582249999999999
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,mexican,mismatch,declarative-broad-focus,Mi tia odia la lluvia,0,0,1,1.48383,62,1.14,0.3438300000000001
601857c3c3f5ce0c3e5fb913,native,NA,Mexico,Sí,NA,NA,NA,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,peruvian,match,interrogative-total-yn,David leia el libro,1,1,1,1.57027,63,1.38,0.19027000000000016
601948b0dc1e1f01728fda05,native,NA,Spain,no,NA,NA,NA,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,cuban,mismatch,declarative-broad-focus,El hombre mira la luna,0,0,1,2.104855,0,1.13,0.9748550000000002
